Severity	Code	Description	Project	File	Line	Suppression State	Details
Error	LNK2001	unresolved external symbol "void (__stdcall* ExitThread_Original)(unsigned long)" (?ExitThread_Original@@3P6GXK@ZA)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\hooks.obj	1		
Error	LNK2001	unresolved external symbol "void (__stdcall* OutputDebugStringA_Original)(char const *)" (?OutputDebugStringA_Original@@3P6GXPBD@ZA)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\hooks.obj	1		
Error	LNK2001	unresolved external symbol "void (__stdcall* OutputDebugStringW_Original)(wchar_t const *)" (?OutputDebugStringW_Original@@3P6GXPB_W@ZA)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\hooks.obj	1		
Error	LNK2001	unresolved external symbol "void (__stdcall* RaiseException_Original)(unsigned long,unsigned long,unsigned long,unsigned long const *)" (?RaiseException_Original@@3P6GXKKKPBK@ZA)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\hooks.obj	1		
Error	LNK2001	unresolved external symbol "void (__stdcall* RtlExitUserThread_Original)(long)" (?RtlExitUserThread_Original@@3P6GXJ@ZA)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\hooks.obj	1		
Error	LNK2001	unresolved external symbol "void (__stdcall* SetLastError_Original)(unsigned long)" (?SetLastError_Original@@3P6GXK@ZA)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\hooks.obj	1		
Error	LNK2001	unresolved external symbol "void * (__stdcall* GlobalAlloc_Original)(unsigned int,unsigned long)" (?GlobalAlloc_Original@@3P6GPAXIK@ZA)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\hooks.obj	1		
Error	LNK2001	unresolved external symbol "void * (__stdcall* GlobalFree_Original)(void *)" (?GlobalFree_Original@@3P6GPAXPAX@ZA)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\hooks.obj	1		
Error	LNK2001	unresolved external symbol "void * (__stdcall* LocalAlloc_Original)(unsigned int,unsigned long)" (?LocalAlloc_Original@@3P6GPAXIK@ZA)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\hooks.obj	1		
Error	LNK2001	unresolved external symbol "void * (__stdcall* LocalFree_Original)(void *)" (?LocalFree_Original@@3P6GPAXPAX@ZA)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\hooks.obj	1		
Error	LNK2001	unresolved external symbol "void * (__stdcall* RtlAllocateHeap_Original)(void *,unsigned long,unsigned long)" (?RtlAllocateHeap_Original@@3P6GPAXPAXKK@ZA)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\hooks.obj	1		
Error	LNK2001	unresolved external symbol "void * (__stdcall* VirtualAlloc_Original)(void *,unsigned long,unsigned long,unsigned long)" (?VirtualAlloc_Original@@3P6GPAXPAXKKK@ZA)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\hooks.obj	1		
Error	LNK2001	unresolved external symbol "void * __cdecl SK_Debug_GetImageBaseAddr(void)" (?SK_Debug_GetImageBaseAddr@@YAPAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\config.obj	1		
Error	LNK2001	unresolved external symbol "void * __stdcall SK_AddVectoredExceptionHandler(unsigned long,long (__stdcall*)(struct _EXCEPTION_POINTERS *))" (?SK_AddVectoredExceptionHandler@@YGPAXKP6GJPAU_EXCEPTION_POINTERS@@@Z@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\safetyhook.obj	1		
Error	LNK2001	unresolved external symbol "void * __stdcall SK_LocalAlloc(unsigned int,unsigned long)" (?SK_LocalAlloc@@YGPAXIK@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\implot.obj	1		
Error	LNK2001	unresolved external symbol "void * __stdcall SK_LocalFree(void *)" (?SK_LocalFree@@YGPAXPAX@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\safetyhook.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl ImGui::ShowAboutWindow(bool *)" (?ShowAboutWindow@ImGui@@YAXPA_N@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\control_panel.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl ImGui::ShowDemoWindow(bool *)" (?ShowDemoWindow@ImGui@@YAXPA_N@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\control_panel.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK::Diagnostics::CrashHandler::Reinstall(void)" (?Reinstall@CrashHandler@Diagnostics@SK@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\core.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK::Diagnostics::CrashHandler::Shutdown(void)" (?Shutdown@CrashHandler@Diagnostics@SK@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\core.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK::Diagnostics::Debugger::SpawnConsole(void)" (?SpawnConsole@Debugger@Diagnostics@SK@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_compatibility.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK::EOS::Init(bool)" (?Init@EOS@SK@@YAX_N@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\load_library.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK::Galaxy::Init(void)" (?Init@Galaxy@SK@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\load_library.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK::SteamAPI::Shutdown(void)" (?Shutdown@SteamAPI@SK@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\core.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK::Xbox::Init(void)" (?Init@Xbox@SK@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\core.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_CountIO(struct io_perf_t &,double)" (?SK_CountIO@@YAXAAUio_perf_t@@N@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\text.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_D3D9_InitShaderModTools(void)" (?SK_D3D9_InitShaderModTools@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\render_backend.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_D3D9_QuickHook(void)" (?SK_D3D9_QuickHook@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\render_backend.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_D3D9_TriggerReset(bool)" (?SK_D3D9_TriggerReset@@YAX_N@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\control_panel.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_EndGPUPolling(void)" (?SK_EndGPUPolling@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\core.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_EOS_LoadUnlockSound(wchar_t const *)" (?SK_EOS_LoadUnlockSound@@YAXPB_W@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_platform.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_EOS_PlayUnlockSound(void)" (?SK_EOS_PlayUnlockSound@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_platform.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_EOS_UnlockAchievement(unsigned int)" (?SK_EOS_UnlockAchievement@@YAXI@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_platform.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_File_InitHooks(void)" (?SK_File_InitHooks@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\core.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_FPU_LogPrecision(void)" (?SK_FPU_LogPrecision@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\framerate.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Galaxy_LoadUnlockSound(wchar_t const *)" (?SK_Galaxy_LoadUnlockSound@@YAXPB_W@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_platform.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Galaxy_PlayUnlockSound(void)" (?SK_Galaxy_PlayUnlockSound@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_platform.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Galaxy_UnlockAchievement(unsigned int)" (?SK_Galaxy_UnlockAchievement@@YAXI@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_platform.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_GetSystemInfo(struct _SYSTEM_INFO *)" (?SK_GetSystemInfo@@YAXPAU_SYSTEM_INFO@@@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11_tex_resampler.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_GPU_InitSensorData(void)" (?SK_GPU_InitSensorData@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\core.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_HDR_DisableOverridesForGame(void)" (?SK_HDR_DisableOverridesForGame@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\imgui_d3d12.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_HDR_RunWidgetOnce(void)" (?SK_HDR_RunWidgetOnce@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\dxgi.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_HDR_SetOverridesForGame(bool,bool)" (?SK_HDR_SetOverridesForGame@@YAX_N0@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\dxgi.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_HDR_UpdateMaxLuminanceForActiveDisplay(bool)" (?SK_HDR_UpdateMaxLuminanceForActiveDisplay@@YAX_N@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\render_backend.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_HID_AssignGamepadButtonBinding(unsigned int,wchar_t const *,unsigned int)" (?SK_HID_AssignGamepadButtonBinding@@YAXIPB_WI@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_input.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_HID_FlushPlayStationForceFeedback(void)" (?SK_HID_FlushPlayStationForceFeedback@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\window.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_HID_ProcessGamepadButtonBindings(void)" (?SK_HID_ProcessGamepadButtonBindings@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\imgui.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_HID_SetupPlayStationControllers(void)" (?SK_HID_SetupPlayStationControllers@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\imgui.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Image_DispatchTonemapJobs(class std::vector<struct parallel_tonemap_job_s,class std::allocator<struct parallel_tonemap_job_s> > &)" (?SK_Image_DispatchTonemapJobs@@YAXAAV?$vector@Uparallel_tonemap_job_s@@V?$allocator@Uparallel_tonemap_job_s@@@std@@@std@@@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11_screenshot.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Image_EnqueueTonemapTask(class DirectX::ScratchImage &,class std::vector<struct parallel_tonemap_job_s,class std::allocator<struct parallel_tonemap_job_s> > &,class std::vector<union __m128,class std::allocator<union __m128> > &,float,float)" (?SK_Image_EnqueueTonemapTask@@YAXAAVScratchImage@DirectX@@AAV?$vector@Uparallel_tonemap_job_s@@V?$allocator@Uparallel_tonemap_job_s@@@std@@@std@@AAV?$vector@T__m128@@V?$allocator@T__m128@@@std@@@4@MM@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11_screenshot.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Image_GetTonemappedPixels(class DirectX::ScratchImage &,class DirectX::ScratchImage &,class std::vector<union __m128,class std::allocator<union __m128> > &,class std::vector<void *,class std::allocator<void *> > &)" (?SK_Image_GetTonemappedPixels@@YAXAAVScratchImage@DirectX@@0AAV?$vector@T__m128@@V?$allocator@T__m128@@@std@@@std@@AAV?$vector@PAXV?$allocator@PAX@std@@@4@@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11_screenshot.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Image_InitializeTonemap(class std::vector<struct parallel_tonemap_job_s,class std::allocator<struct parallel_tonemap_job_s> > &,class std::vector<void *,class std::allocator<void *> > &,class std::vector<void *,class std::allocator<void *> > &)" (?SK_Image_InitializeTonemap@@YAXAAV?$vector@Uparallel_tonemap_job_s@@V?$allocator@Uparallel_tonemap_job_s@@@std@@@std@@AAV?$vector@PAXV?$allocator@PAX@std@@@2@1@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11_screenshot.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_ImGui_DrawAchievementList(void)" (?SK_ImGui_DrawAchievementList@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_platform.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_ImGui_DrawConfig_Latency(void)" (?SK_ImGui_DrawConfig_Latency@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\control_panel.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_ImGui_DrawCPUPower(void)" (?SK_ImGui_DrawCPUPower@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\framerate.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_ImGui_DrawCPUTemperature(void)" (?SK_ImGui_DrawCPUTemperature@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\framerate.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_ImGui_DrawFCAT(void)" (?SK_ImGui_DrawFCAT@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\control_panel.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_ImGui_DrawGraph_FramePacing(void)" (?SK_ImGui_DrawGraph_FramePacing@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\control_panel.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_ImGui_DrawGraph_Latency(bool)" (?SK_ImGui_DrawGraph_Latency@@YAX_N@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\control_panel.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Input_EnumOpenHIDFiles(void)" (?SK_Input_EnumOpenHIDFiles@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\core.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Input_HookWinMM(void)" (?SK_Input_HookWinMM@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\imgui.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Input_PreHookDI8(void)" (?SK_Input_PreHookDI8@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\winhook_input.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Memory_InitHooks(void)" (?SK_Memory_InitHooks@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\core.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Memory_RemoveHooks(void)" (?SK_Memory_RemoveHooks@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\SpecialK.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Network_EnqueueDownload(struct sk_download_request_s &&,bool)" (?SK_Network_EnqueueDownload@@YAX$$QAUsk_download_request_s@@_N@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\control_panel.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Network_InitHooks(void)" (?SK_Network_InitHooks@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\core.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_NGX_DLSS_ControlPanel(void)" (?SK_NGX_DLSS_ControlPanel@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_d3d11.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_NGX_DLSS_GetResolution(int &,int &,int &,int &)" (?SK_NGX_DLSS_GetResolution@@YAXAAH000@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\text.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_NGX_UpdateDLSSGStatus(void)" (?SK_NGX_UpdateDLSSGStatus@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\core.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Platform_PingBackendForNonSteamGame(void)" (?SK_Platform_PingBackendForNonSteamGame@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\core.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Platform_ResetAchievements(void)" (?SK_Platform_ResetAchievements@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_platform.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Platform_SetNotifyCorner(void)" (?SK_Platform_SetNotifyCorner@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_platform.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_PollGPU(void)" (?SK_PollGPU@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\text.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_PresentMon::DisableProviders(unsigned __int64)" (?DisableProviders@SK_PresentMon@@YAX_K@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\injection.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_RaiseException(unsigned long,unsigned long,unsigned long,unsigned long const *)" (?SK_RaiseException@@YAXKKKPBK@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\thread.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Reflex_SetVulkanSwapchain(struct VkDevice_T *,unsigned __int64)" (?SK_Reflex_SetVulkanSwapchain@@YAXPAUVkDevice_T@@_K@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\render_backend.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_ScePad_PaceMaker(void)" (?SK_ScePad_PaceMaker@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\core.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Screenshot_PlaySound(void)" (?SK_Screenshot_PlaySound@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11_screenshot.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Screenshot_ProcessQueue(enum SK_ScreenshotStage,class SK_RenderBackend_V2 const &)" (?SK_Screenshot_ProcessQueue@@YAXW4SK_ScreenshotStage@@ABVSK_RenderBackend_V2@@@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\imgui_d3d12.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_SEH_LogException(unsigned int,struct _EXCEPTION_POINTERS *,void *)" (?SK_SEH_LogException@@YAXIPAU_EXCEPTION_POINTERS@@PAX@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\load_library.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_SpawnPresentMonWorker(void)" (?SK_SpawnPresentMonWorker@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\dxgi.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_SteamAPI_InitManagers(void)" (?SK_SteamAPI_InitManagers@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11_screenshot.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_SteamInput_Unfux0r(void)" (?SK_SteamInput_Unfux0r@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\input.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Steam_CatastropicScreenshotFail(void)" (?SK_Steam_CatastropicScreenshotFail@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11_screenshot.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Steam_ForceInputAppId(unsigned __int64)" (?SK_Steam_ForceInputAppId@@YAX_K@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\input.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Steam_InitCommandConsoleVariables(void)" (?SK_Steam_InitCommandConsoleVariables@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\core.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Steam_LoadUnlockSound(wchar_t const *)" (?SK_Steam_LoadUnlockSound@@YAXPB_W@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_platform.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Steam_PlayUnlockSound(void)" (?SK_Steam_PlayUnlockSound@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_platform.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Steam_ProcessWindowActivation(bool)" (?SK_Steam_ProcessWindowActivation@@YAX_N@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_input.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Steam_UnlockAchievement(unsigned int)" (?SK_Steam_UnlockAchievement@@YAXI@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_platform.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_TriggerHudFreeScreenshot(void)" (?SK_TriggerHudFreeScreenshot@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\imgui.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_VK_HookReflex(void)" (?SK_VK_HookReflex@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\load_library.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_VK_SetLatencyMarker(struct VkSetLatencyMarkerInfoNV &,enum VkLatencyMarkerNV)" (?SK_VK_SetLatencyMarker@@YAXAAUVkSetLatencyMarkerInfoNV@@W4VkLatencyMarkerNV@@@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\render_backend.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_VRR_UpdateCachedTimings(class SK::Framerate::Limiter *)" (?SK_VRR_UpdateCachedTimings@@YAXPAVLimiter@Framerate@SK@@@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\control_panel.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_WIC_SetLossyQuality(struct IPropertyBag2 *)" (?SK_WIC_SetLossyQuality@@YAXPAUIPropertyBag2@@@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11_screenshot.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_WIC_SetMaximumQuality(struct IPropertyBag2 *)" (?SK_WIC_SetMaximumQuality@@YAXPAUIPropertyBag2@@@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11_screenshot.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_WIC_SetMetadataTitle(struct IWICMetadataQueryWriter *,class std::basic_string<char,struct std::char_traits<char>,class std::allocator<char> > &)" (?SK_WIC_SetMetadataTitle@@YAXPAUIWICMetadataQueryWriter@@AAV?$basic_string@DU?$char_traits@D@std@@V?$allocator@D@2@@std@@@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\d3d11_screenshot.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Widget_InvokeThreadProfiler(void)" (?SK_Widget_InvokeThreadProfiler@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\SpecialK.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_Win32_NotifyDeviceChange(bool,bool)" (?SK_Win32_NotifyDeviceChange@@YAX_N0@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\cfg_input.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_WinRing0_Unpack(void)" (?SK_WinRing0_Unpack@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\utility.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_WR0_Deinit(void)" (?SK_WR0_Deinit@@YAXXZ)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\utility.obj	1		
Error	LNK2001	unresolved external symbol "void __cdecl SK_XInput_Refresh(unsigned int)" (?SK_XInput_Refresh@@YAXI@Z)	SpecialK	D:\Dropbox\Dropbox\development\VIRULE\SidecarK\SidecarK\imgui.obj	1		
